id_carro,marca,modelo,versao,cor,ano_fabricacao,quilometragem,idade_anos,trm,preco,valor_parcela,loja,cidade,estado
1227892,Renault,Kardian,Evolut. Flex 1.0 Tb 12V 5P Aut.,Cinza,2025,68179,1,5682,88700.0,1313.26,Maringá,Maringá,PR
1172948,Fiat,Cronos,Drive 1.3 8V Flex,Cinza,2025,45598,1,3800,88700.0,1313.26,Belém Marco,Belém,PA
1272967,Volkswagen,Saveiro,Robust 1.6 Total Flex 16V,Branco,2026,26128,0,4355,88700.0,1313.26,Serra,Serra,ES
1188614,Fiat,Cronos,Drive 1.3 8V Flex,Preto,2025,43954,1,3663,88700.0,1313.26,Belém Marco,Belém,PA
1303206,Volkswagen,Saveiro,Robust 1.6 Total Flex 16V,Branco,2026,17191,0,2865,88700.0,1313.26,Rio de Janeiro Tijuca,Rio de Janeiro,RJ
1170785,Fiat,Cronos,Drive 1.3 8V Flex,Cinza,2025,53020,1,4418,88700.0,1313.26,João Pessoa Brisamar,João Pessoa,PB
1304328,Volkswagen,Saveiro,Robust 1.6 Total Flex 16V,Branco,2026,28729,0,4788,88700.0,1313.26,João Pessoa Brisamar,João Pessoa,PB
1301916,Volkswagen,Saveiro,Robust 1.6 Total Flex 16V,Branco,2026,12384,0,2064,88800.0,1314.74,São Leopoldo,São Leopoldo,RS
1058648,Volkswagen,Polo,Comfortline Tsi 1.0 Flex 12V Aut.,Prata,2024,66686,2,2779,88900.0,1316.22,São Paulo Vila Carrão,São Paulo,SP
984489,Volkswagen,Polo,Comfortline Tsi 1.0 Flex 12V Aut.,Prata,2024,62491,2,2604,88900.0,1316.22,Mogi das Cruzes,Mogi das Cruzes,SP
1058433,Volkswagen,Polo,Comfortline Tsi 1.0 Flex 12V Aut.,Cinza,2024,66885,2,2787,88900.0,1316.22,São Carlos,São Carlos,SP
1197418,Toyota,Yaris,Xl Sedan 1.5 Flex 16V 4P Aut.,Prata,2025,75119,1,6260,88900.0,1316.22,Guarulhos Timoteo Penteado,Guarulhos,SP
1154411,Renault,Kangoo,Advanced 1.6 16V Flex,Branco,2025,61609,1,5134,88900.0,1316.22,Sorocaba,Sorocaba,SP
1230224,Fiat,Strada,Endurance 1.3 Flex 8V Cs Plus,Branco,2025,17169,1,1431,88900.0,1316.22,Recife Imbiribeira,Recife,PE
1136054,Toyota,Yaris,Xl Sedan 1.5 Flex 16V 4P Aut.,Preto,2025,68670,1,5722,89000.0,1317.7,Sorocaba Dom Aguirre,Sorocaba,SP
1111416,Fiat,Fiorino,Endurance Evo 1.4 Flex 8V 2P,Branco,2024,63819,2,2659,89000.0,1317.7,Juiz de Fora,Juiz de Fora,MG
1227889,Renault,Kardian,Evolut. Flex 1.0 Tb 12V 5P Aut.,Prata,2025,44200,1,3683,89000.0,1317.7,Auto Shopping Show Auto Mall,Belo Horizonte,MG
1227889,Renault,Kardian,Evolut. Flex 1.0 Tb 12V 5P Aut.,Prata,2025,44200,1,3683,89000.0,1317.7,Auto Shopping Show Auto Mall,Belo Horizonte,MG
1241874,Fiat,Strada,Endurance 1.3 Flex 8V Cs Plus,Branco,2025,12162,1,1014,89000.0,1317.7,Campinas Orosimbo,Campinas,SP
1036536,Volkswagen,Polo,Comfortline Tsi 1.0 Flex 12V Aut.,Cinza,2024,62024,2,2584,89000.0,1317.7,Nova Iguaçu,Nova Iguaçu,RJ
1135966,Toyota,Yaris,Xl Sedan 1.5 Flex 16V 4P Aut.,Cinza,2025,63698,1,5308,89000.0,1317.7,São Paulo Gastão Vidigal,São Paulo,SP
1227503,Renault,Kardian,Evolut. Flex 1.0 Tb 12V 5P Aut.,Prata,2025,64943,1,5412,89100.0,1319.18,Brasília SIA,Brasília,DF
1238599,Renault,Kardian,Evolut. Flex 1.0 Tb 12V 5P Aut.,Cinza,2025,63157,1,5263,89100.0,1319.18,Piracicaba,Piracicaba,SP
1224481,Renault,Kardian,Evolut. Flex 1.0 Tb 12V 5P Aut.,Cinza,2025,62092,1,5174,89100.0,1319.18,São Paulo Vila Guilherme,São Paulo,SP
1271970,Hyundai,Hb20S,Com. Plus Tech 1.0 Tb Flex 12V Aut,Prata,2025,64247,1,5354,89100.0,1319.18,Auto Shopping Passeio das Águas,Goiânia,GO
1261295,Hyundai,Hb20S,Com. Plus Tech 1.0 Tb Flex 12V Aut,Cinza,2025,64455,1,5371,89100.0,1319.18,São José dos Pinhais,São José dos Pinhais,PR
1227543,Renault,Kardian,Evolut. Flex 1.0 Tb 12V 5P Aut.,Cinza,2025,62011,1,5168,89100.0,1319.18,Brasília SIA,Brasília,DF
1215775,Hyundai,Hb20S,Com. Plus Tech 1.0 Tb Flex 12V Aut,Branco,2025,51885,1,4324,89100.0,1319.18,Serra,Serra,ES
1224655,Renault,Kardian,Evolut. Flex 1.0 Tb 12V 5P Aut.,Cinza,2025,65466,1,5456,89100.0,1319.18,Bauru,Bauru,SP
1216035,Hyundai,Hb20S,Com. Plus Tech 1.0 Tb Flex 12V Aut,Branco,2025,65426,1,5452,89100.0,1319.18,Maringá,Maringá,PR
1189411,Fiat,Cronos,Drive 1.3 8V Flex,Cinza,2025,49918,1,4160,89200.0,1320.66,Lauro de Freitas,Lauro de Freitas,BA
1188490,Fiat,Cronos,Drive 1.3 8V Flex,Preto,2025,42495,1,3541,89200.0,1320.66,João Pessoa Brisamar,João Pessoa,PB
1188374,Fiat,Cronos,Drive 1.3 8V Flex,Preto,2025,39210,1,3268,89200.0,1320.66,Natal,Natal,RN
1188542,Fiat,Cronos,Drive 1.3 8V Flex,Preto,2025,43929,1,3661,89200.0,1320.66,Recife Espinheiro,Recife,PE
1190158,Fiat,Cronos,Drive 1.3 8V Flex,Cinza,2025,46706,1,3892,89200.0,1320.66,Betim,Betim,MG
983070,Volkswagen,Polo,Comfortline Tsi 1.0 Flex 12V Aut.,Branco,2024,51630,2,2151,89200.0,1320.66,Rio de Janeiro Intendente Magalhães,Rio de Janeiro,RJ
1189019,Fiat,Cronos,Drive 1.3 8V Flex,Branco,2025,41498,1,3458,89200.0,1320.66,Salvador Paralela,Salvador,BA
1190103,Fiat,Cronos,Drive 1.3 8V Flex,Cinza,2025,47819,1,3985,89200.0,1320.66,Fortaleza Av. Santos Dumont,Fortaleza,CE
1239947,Volkswagen,Polo,Comfortline Tsi 1.0 Flex 12V Aut.,Branco,2025,81206,1,6767,89300.0,1322.14,Belém Senador,Belém,PA
1223546,Renault,Kardian,Evolut. Flex 1.0 Tb 12V 5P Aut.,Cinza,2025,56980,1,4748,89300.0,1322.14,Campo Grande,Campo Grande,MS
1263838,Fiat,Fiorino,Endurance 1.3 Flex 8V 2P,Branco,2025,72702,1,6058,89300.0,1322.14,Belo Horizonte Raja,Belo Horizonte,MG
1135967,Toyota,Yaris,Xl Sedan 1.5 Flex 16V 4P Aut.,Prata,2025,77723,1,6477,89300.0,1322.14,São Paulo Itaim Paulista,São Paulo,SP
1259228,Hyundai,Hb20S,Com. Plus Tech 1.0 Tb Flex 12V Aut,Prata,2025,50457,1,4205,89400.0,1323.62,Indaiatuba,Indaiatuba,SP
1255870,Fiat,Strada,Endurance 1.3 Flex 8V Cs Plus,Cinza,2025,7502,1,625,89400.0,1323.62,São Paulo Santana,São Paulo,SP
1045316,Fiat,Pulse,Drive 1.3 8V Flex Aut.,Branco,2024,76842,2,3202,89400.0,1323.62,Feira de Santana,Feira de Santana,BA
1216875,Hyundai,Hb20S,Com. Plus Tech 1.0 Tb Flex 12V Aut,Prata,2025,69311,1,5776,89400.0,1323.62,Auto Shopping Tamboré,Barueri,SP
1215677,Hyundai,Hb20S,Com. Plus Tech 1.0 Tb Flex 12V Aut,Preto,2025,61295,1,5108,89400.0,1323.62,Sorocaba,Sorocaba,SP
1217014,Hyundai,Hb20S,Com. Plus Tech 1.0 Tb Flex 12V Aut,Cinza,2025,64794,1,5400,89400.0,1323.62,São José dos Campos,São José dos Campos,SP
1203234,Toyota,Yaris,Xl Sedan 1.5 Flex 16V 4P Aut.,Cinza,2025,65181,1,5432,89400.0,1323.62,São Paulo Itaim Paulista,São Paulo,SP
1261405,Hyundai,Hb20S,Com. Plus Tech 1.0 Tb Flex 12V Aut,Cinza,2025,66330,1,5528,89400.0,1323.62,São Paulo Itaim Paulista,São Paulo,SP
1261454,Hyundai,Hb20S,Com. Plus Tech 1.0 Tb Flex 12V Aut,Cinza,2025,60698,1,5058,89400.0,1323.62,Limeira,Limeira,SP
1223952,Renault,Kardian,Evolut. Flex 1.0 Tb 12V 5P Aut.,Cinza,2025,49262,1,4105,89400.0,1323.62,Auto Shopping Fortaleza,Fortaleza,CE
1216710,Hyundai,Hb20S,Com. Plus Tech 1.0 Tb Flex 12V Aut,Prata,2025,55818,1,4652,89400.0,1323.62,São Paulo Santana,São Paulo,SP
1223554,Renault,Kardian,Evolut. Flex 1.0 Tb 12V 5P Aut.,Cinza,2025,48498,1,4042,89400.0,1323.62,Fortaleza,Fortaleza,CE
1222537,Fiat,Strada,Endurance 1.3 Flex 8V Cs Plus,Branco,2025,19906,1,1659,89400.0,1323.62,Sorocaba,Sorocaba,SP
1013410,Volkswagen,Polo,Comfortline Tsi 1.0 Flex 12V Aut.,Prata,2024,67299,2,2804,89400.0,1323.62,Blumenau,Blumenau,SC
1056295,Fiat,Pulse,Drive 1.3 8V Flex Aut.,Cinza,2024,71128,2,2964,89400.0,1323.62,Brasília SIA,Brasília,DF
1215891,Hyundai,Hb20S,Com. Plus Tech 1.0 Tb Flex 12V Aut,Branco,2025,65689,1,5474,89500.0,1325.1,Curitiba Floriano,Curitiba,PR
1220120,Hyundai,Hb20S,Com. Plus Tech 1.0 Tb Flex 12V Aut,Cinza,2025,66534,1,5544,89500.0,1325.1,Curitiba Floriano,Curitiba,PR
1007364,Volkswagen,Polo,Comfortline Tsi 1.0 Flex 12V Aut.,Cinza,2024,63720,2,2655,89500.0,1325.1,Blumenau,Blumenau,SC
1258763,Hyundai,Hb20S,Com. Plus Tech 1.0 Tb Flex 12V Aut,Preto,2025,65489,1,5457,89500.0,1325.1,Belo Horizonte Antonio Carlos,Belo Horizonte,MG
1241725,Chevrolet,Onix Plus,Onix Sedan Plus Lt 1.0 12V Tb Flex Aut.,Cinza,2025,55212,1,4601,89500.0,1325.1,Rio de Janeiro Tijuca,Rio de Janeiro,RJ
933174,Hyundai,Hb20S,Platinum 1.0 Tb Flex 12V Aut.,Prata,2023,54881,3,1524,89600.0,1326.58,Auto Shopping Taubaté,Taubaté,SP
1196346,Toyota,Yaris,Xl 1.5 Flex 16V 5P Aut.,Preto,2025,66791,1,5566,89600.0,1326.58,Campo Grande,Campo Grande,MS
1183231,Toyota,Yaris,Xl 1.5 Flex 16V 5P Aut.,Prata,2025,65976,1,5498,89600.0,1326.58,São José dos Pinhais,São José dos Pinhais,PR
1061399,Fiat,Cronos,Drive 1.3 8V Flex Aut.,Cinza,2024,35032,2,1460,89600.0,1326.58,Brasília SIA,Brasília,DF
1217779,Hyundai,Hb20S,Com. Plus Tech 1.0 Tb Flex 12V Aut,Branco,2025,53922,1,4494,89700.0,1328.06,Auto Shopping Rodrigues,Salvador,BA
1169400,Fiat,Cronos,Drive 1.3 8V Flex Aut.,Prata,2025,62992,1,5249,89700.0,1328.06,Santo André,Santo André,SP
1225979,Hyundai,Hb20S,Com. Plus Tech 1.0 Tb Flex 12V Aut,Preto,2025,52213,1,4351,89700.0,1328.06,Recife Imbiribeira,Recife,PE
1217448,Hyundai,Hb20S,Com. Plus Tech 1.0 Tb Flex 12V Aut,Cinza,2025,54602,1,4550,89700.0,1328.06,Lauro de Freitas,Lauro de Freitas,BA
1219274,Hyundai,Hb20S,Com. Plus Tech 1.0 Tb Flex 12V Aut,Cinza,2025,63882,1,5324,89800.0,1329.54,Praia Grande,Praia Grande,SP
1289402,Fiat,Strada,Endurance 1.3 Flex 8V Cs Plus,Cinza,2026,48125,0,8021,89800.0,1329.54,Ribeirão Preto,Ribeirão Preto,SP
1255435,Fiat,Cronos,Drive 1.3 8V Flex Aut.,Branco,2025,38254,1,3188,89800.0,1329.54,Betim,Betim,MG
1154894,Fiat,Cronos,Drive 1.3 8V Flex Aut.,Prata,2025,53053,1,4421,89800.0,1329.54,São José,São José,SC
1220016,Hyundai,Hb20S,Com. Plus Tech 1.0 Tb Flex 12V Aut,Prata,2025,60549,1,5046,89800.0,1329.54,Guarulhos Timoteo Penteado,Guarulhos,SP
1217439,Hyundai,Hb20S,Com. Plus Tech 1.0 Tb Flex 12V Aut,Azul,2025,66859,1,5572,89800.0,1329.54,Ribeirão Preto,Ribeirão Preto,SP
1136212,Toyota,Yaris,Xl 1.5 Flex 16V 5P Aut.,Prata,2025,44131,1,3678,89900.0,1331.02,Manaus,Manaus,AM
1227813,Renault,Kardian,Evolut. Flex 1.0 Tb 12V 5P Aut.,Cinza,2025,58716,1,4893,90000.0,1332.5,Niterói,Niterói,RJ
1214384,Renault,Kardian,Evolut. Flex 1.0 Tb 12V 5P Aut.,Cinza,2025,66365,1,5530,90000.0,1332.5,São Paulo Nações Unidas,São Paulo,SP
1224759,Renault,Kardian,Evolut. Flex 1.0 Tb 12V 5P Aut.,Prata,2025,64510,1,5376,90000.0,1332.5,São Paulo Penha,São Paulo,SP
1214944,Hyundai,Hb20,Comf. Plus Tech 1.0 Tb Flex 12V Aut,Prata,2025,60248,1,5021,90000.0,1332.5,Rio de Janeiro Tijuca,Rio de Janeiro,RJ
1215369,Hyundai,Hb20,Comf. Plus Tech 1.0 Tb Flex 12V Aut,Prata,2025,67336,1,5611,90000.0,1332.5,Auto Shopping Portal,Belo Horizonte,MG
1214802,Hyundai,Hb20,Comf. Plus Tech 1.0 Tb Flex 12V Aut,Prata,2025,63261,1,5272,90000.0,1332.5,Belo Horizonte Raja,Belo Horizonte,MG
1218124,Hyundai,Hb20,Comf. Plus Tech 1.0 Tb Flex 12V Aut,Cinza,2025,68460,1,5705,90000.0,1332.5,Contagem Babita Camargo,Contagem,MG
1227751,Renault,Kardian,Evolut. Flex 1.0 Tb 12V 5P Aut.,Cinza,2025,54344,1,4529,90100.0,1333.98,Auto Shopping Raposo,São Paulo,SP
1115316,Renault,Kardian,Evolut. Flex 1.0 Tb 12V 5P Aut.,Branco,2025,58898,1,4908,90100.0,1333.98,Jundiaí,Jundiaí,SP
1223511,Renault,Kardian,Evolut. Flex 1.0 Tb 12V 5P Aut.,Cinza,2025,59476,1,4956,90200.0,1335.47,Goiânia Mutirão,Goiânia,GO
1101149,Toyota,Yaris,Xl Sedan 1.5 Flex 16V 4P Aut.,Prata,2024,45437,2,1893,90200.0,1335.47,São Bernardo Pereira Barreto,São Bernardo do Campo,SP
991287,Volkswagen,Polo,Comfortline Tsi 1.0 Flex 12V Aut.,Cinza,2024,50798,2,2117,90200.0,1335.47,Contagem Babita Camargo,Contagem,MG
1260351,Hyundai,Hb20S,Com. Plus Tech 1.0 Tb Flex 12V Aut,Prata,2025,60157,1,5013,90300.0,1336.95,São Paulo Vila Ema,São Paulo,SP
999866,Volkswagen,Polo,Comfortline Tsi 1.0 Flex 12V Aut.,Prata,2024,52486,2,2187,90300.0,1336.95,Rio de Janeiro Campo Grande,Rio de Janeiro,RJ
1013514,Volkswagen,Polo,Comfortline Tsi 1.0 Flex 12V Aut.,Preto,2024,54253,2,2261,90300.0,1336.95,Rio de Janeiro Av. das Américas,Rio de Janeiro,RJ
1134219,Toyota,Yaris,Xl Sedan 1.5 Flex 16V 4P Aut.,Preto,2025,60721,1,5060,90300.0,1336.95,São Paulo Radial Leste,São Paulo,SP
1098230,Volkswagen,Polo,Comfortline Tsi 1.0 Flex 12V Aut.,Prata,2024,55456,2,2311,90300.0,1336.95,Rio de Janeiro Campo Grande,Rio de Janeiro,RJ
1237008,Renault,Kangoo,Advanced 1.6 16V Flex,Branco,2025,51304,1,4275,90300.0,1336.95,Betim,Betim,MG
1216774,Hyundai,Hb20S,Com. Plus Tech 1.0 Tb Flex 12V Aut,Prata,2025,65267,1,5439,90300.0,1336.95,São Paulo Ermano Marchetti,São Paulo,SP
1008570,Volkswagen,Polo,Comfortline Tsi 1.0 Flex 12V Aut.,Branco,2024,57602,2,2400,90300.0,1336.95,Rio de Janeiro Intendente Magalhães,Rio de Janeiro,RJ
1054409,Fiat,Cronos,Drive 1.3 8V Flex Aut.,Prata,2024,34924,2,1455,90400.0,1338.43,São José dos Campos,São José dos Campos,SP
1224673,Renault,Kardian,Evolut. Flex 1.0 Tb 12V 5P Aut.,Cinza,2025,67979,1,5665,90400.0,1338.43,Rio de Janeiro Vila Valqueire,Rio de Janeiro,RJ
1045850,Volkswagen,Polo,Comfortline Tsi 1.0 Flex 12V Aut.,Vermelho,2024,65000,2,2708,90400.0,1338.43,Auto Shopping Show Auto Mall,Belo Horizonte,MG
1241740,Chevrolet,Onix Plus,Onix Sedan Plus Lt 1.0 12V Tb Flex Aut.,Vermelho,2025,50910,1,4242,90400.0,1338.43,Porto Alegre Sarandi,Porto Alegre,RS
1061372,Fiat,Cronos,Drive 1.3 8V Flex Aut.,Cinza,2024,30027,2,1251,90400.0,1338.43,Suzano,Suzano,SP
1223566,Renault,Kardian,Evolut. Flex 1.0 Tb 12V 5P Aut.,Cinza,2025,60402,1,5034,90400.0,1338.43,Rio de Janeiro Duque de Caxias,Duque de Caxias,RJ
1181930,Toyota,Yaris,Xl Sedan 1.5 Flex 16V 4P Aut.,Prata,2025,62875,1,5240,90400.0,1338.43,Belo Horizonte Raja,Belo Horizonte,MG
1238061,Renault,Kardian,Evolut. Flex 1.0 Tb 12V 5P Aut.,Prata,2025,51601,1,4300,90500.0,1339.91,Auto Shopping Blumenau,Blumenau,SC
1238054,Renault,Kardian,Evolut. Flex 1.0 Tb 12V 5P Aut.,Branco,2025,57059,1,4755,90500.0,1339.91,Auto Shopping São Gonçalo,São Gonçalo,RJ
1223899,Renault,Kardian,Evolut. Flex 1.0 Tb 12V 5P Aut.,Cinza,2025,55268,1,4606,90500.0,1339.91,Caxias do Sul,Caxias do Sul,RS
1237658,Renault,Kardian,Evolut. Flex 1.0 Tb 12V 5P Aut.,Prata,2025,46462,1,3872,90500.0,1339.91,Jundiaí,Jundiaí,SP
1056282,Fiat,Pulse,Drive 1.3 8V Flex Aut.,Cinza,2024,78932,2,3289,90600.0,1341.39,São Paulo Itaim Paulista,São Paulo,SP
1223988,Renault,Kardian,Evolut. Flex 1.0 Tb 12V 5P Aut.,Cinza,2025,67585,1,5632,90600.0,1341.39,Auto Shopping Passeio das Águas,Goiânia,GO
1094079,Fiat,Pulse,Drive 1.3 8V Flex Aut.,Cinza,2024,75153,2,3131,90600.0,1341.39,São Paulo Nações Unidas,São Paulo,SP
1224195,Renault,Kardian,Evolut. Flex 1.0 Tb 12V 5P Aut.,Prata,2025,62370,1,5198,90600.0,1341.39,Auto Shopping Passeio das Águas,Goiânia,GO
1238202,Renault,Kardian,Evolut. Flex 1.0 Tb 12V 5P Aut.,Prata,2025,42854,1,3571,90600.0,1341.39,Natal,Natal,RN
1190247,Fiat,Cronos,Drive 1.3 8V Flex,Cinza,2025,34550,1,2879,90600.0,1341.39,Auto Shopping Portal,Belo Horizonte,MG
1289391,Fiat,Strada,Endurance 1.3 Flex 8V Cs Plus,Cinza,2026,17403,0,2900,90700.0,1342.87,Sorocaba,Sorocaba,SP
1133497,Toyota,Yaris,Xl 1.5 Flex 16V 5P Aut.,Preto,2025,66627,1,5552,90700.0,1342.87,Rio de Janeiro Av. das Américas,Rio de Janeiro,RJ
1136153,Toyota,Yaris,Xl 1.5 Flex 16V 5P Aut.,Preto,2025,64360,1,5363,90700.0,1342.87,Rio de Janeiro Duque de Caxias,Duque de Caxias,RJ
1136153,Toyota,Yaris,Xl 1.5 Flex 16V 5P Aut.,Preto,2025,64360,1,5363,90700.0,1342.87,Rio de Janeiro Duque de Caxias,Duque de Caxias,RJ
1131624,Toyota,Yaris,Xl 1.5 Flex 16V 5P Aut.,Prata,2025,60853,1,5071,90700.0,1342.87,Nova Iguaçu,Nova Iguaçu,RJ
1196442,Toyota,Yaris,Xl 1.5 Flex 16V 5P Aut.,Cinza,2025,61828,1,5152,90700.0,1342.87,Nova Iguaçu,Nova Iguaçu,RJ
1172795,Fiat,Cronos,Drive 1.3 8V Flex Aut.,Preto,2025,58313,1,4859,90700.0,1342.87,Campinas Shopping Dom Pedro,Campinas,SP
1190143,Fiat,Cronos,Drive 1.3 8V Flex,Prata,2025,27700,1,2308,90700.0,1342.87,Curitiba Floriano,Curitiba,PR
931782,Fiat,Fiorino,Endurance Evo 1.4 Flex 8V 2P,Branco,2024,58743,2,2448,90800.0,1344.35,Belo Horizonte Carlos Luz,Belo Horizonte,MG
1134640,Toyota,Yaris,Xl Sedan 1.5 Flex 16V 4P Aut.,Preto,2025,54340,1,4528,90800.0,1344.35,Lauro de Freitas,Lauro de Freitas,BA
1224676,Renault,Kardian,Evolut. Flex 1.0 Tb 12V 5P Aut.,Cinza,2025,40231,1,3353,90800.0,1344.35,Maceió,Maceió,AL
975474,Volkswagen,Polo,Comfortline Tsi 1.0 Flex 12V Aut.,Branco,2024,55949,2,2331,90800.0,1344.35,São Bernardo Pereira Barreto,São Bernardo do Campo,SP
1134129,Toyota,Yaris,Xl Sedan 1.5 Flex 16V 4P Aut.,Preto,2025,65000,1,5417,90800.0,1344.35,Caxias do Sul,Caxias do Sul,RS
1134722,Toyota,Yaris,Xl 1.5 Flex 16V 5P Aut.,Preto,2025,62243,1,5187,90800.0,1344.35,Auto Shopping Passeio das Águas,Goiânia,GO
1098212,Volkswagen,Polo,Comfortline Tsi 1.0 Flex 12V Aut.,Cinza,2024,63899,2,2662,90800.0,1344.35,Auto Shopping Taubaté,Taubaté,SP
1134041,Toyota,Yaris,Xl Sedan 1.5 Flex 16V 4P Aut.,Preto,2025,57115,1,4760,90800.0,1344.35,Auto Shopping Blumenau,Blumenau,SC
1241730,Chevrolet,Onix Plus,Onix Sedan Plus Lt 1.0 12V Tb Flex Aut.,Vermelho,2025,43685,1,3640,90800.0,1344.35,Rio de Janeiro Tijuca,Rio de Janeiro,RJ
1272195,Hyundai,Hb20S,Com. Plus Tech 1.0 Tb Flex 12V Aut,Cinza,2025,49753,1,4146,90800.0,1344.35,Praia Grande,Praia Grande,SP
1272201,Hyundai,Hb20S,Com. Plus Tech 1.0 Tb Flex 12V Aut,Cinza,2025,53942,1,4495,90900.0,1345.83,Uberlândia,Uberlândia,MG
1223778,Renault,Kardian,Evolut. Flex 1.0 Tb 12V 5P Aut.,Prata,2025,61293,1,5108,90900.0,1345.83,Porto Alegre Sarandi,Porto Alegre,RS
1260054,Hyundai,Hb20S,Com. Plus Tech 1.0 Tb Flex 12V Aut,Prata,2025,56231,1,4686,90900.0,1345.83,Betim,Betim,MG
1102412,Renault,Kardian,Techno Flex 1.0 Tb 12V 5P Aut.,Prata,2025,82210,1,6851,90900.0,1345.83,São Paulo Nações Unidas,São Paulo,SP
1217728,Hyundai,Hb20S,Com. Plus Tech 1.0 Tb Flex 12V Aut,Prata,2025,55611,1,4634,90900.0,1345.83,Rio de Janeiro Recreio dos Bandeirantes,Rio de Janeiro,RJ
1056371,Fiat,Pulse,Drive 1.3 8V Flex Aut.,Preto,2024,64997,2,2708,90900.0,1345.83,Blumenau,Blumenau,SC
1102412,Renault,Kardian,Techno Flex 1.0 Tb 12V 5P Aut.,Prata,2025,82210,1,6851,90900.0,1345.83,São Paulo Nações Unidas,São Paulo,SP
1214716,Hyundai,Hb20,Comf. Plus Tech 1.0 Tb Flex 12V Aut,Preto,2025,61282,1,5107,90900.0,1345.83,Belo Horizonte Antonio Carlos,Belo Horizonte,MG
1215783,Hyundai,Hb20S,Com. Plus Tech 1.0 Tb Flex 12V Aut,Branco,2025,50956,1,4246,90900.0,1345.83,Rio de Janeiro Duque de Caxias,Duque de Caxias,RJ
1272165,Hyundai,Hb20S,Com. Plus Tech 1.0 Tb Flex 12V Aut,Cinza,2025,50942,1,4245,90900.0,1345.83,Campo Grande,Campo Grande,MS
1272114,Hyundai,Hb20S,Com. Plus Tech 1.0 Tb Flex 12V Aut,Cinza,2025,51811,1,4318,90900.0,1345.83,Curitiba Floriano,Curitiba,PR
1238094,Renault,Kardian,Evolut. Flex 1.0 Tb 12V 5P Aut.,Cinza,2025,61219,1,5102,90900.0,1345.83,Londrina,Londrina,PR
993255,Fiat,Fiorino,Endurance Evo 1.4 Flex 8V 2P,Branco,2024,35150,2,1465,90900.0,1345.83,Manaus,Manaus,AM
1217412,Hyundai,Hb20S,Com. Plus Tech 1.0 Tb Flex 12V Aut,Prata,2025,52256,1,4355,90900.0,1345.83,Rio de Janeiro Recreio dos Bandeirantes,Rio de Janeiro,RJ
1217784,Hyundai,Hb20S,Com. Plus Tech 1.0 Tb Flex 12V Aut,Branco,2025,59465,1,4955,90900.0,1345.83,Contagem Babita Camargo,Contagem,MG
1227498,Renault,Kardian,Evolut. Flex 1.0 Tb 12V 5P Aut.,Prata,2025,62545,1,5212,90900.0,1345.83,Rio de Janeiro Campo Grande,Rio de Janeiro,RJ
1215337,Hyundai,Hb20,Comf. Plus Tech 1.0 Tb Flex 12V Aut,Prata,2025,63298,1,5275,90900.0,1345.83,Nova Iguaçu,Nova Iguaçu,RJ
1214676,Hyundai,Hb20,Comf. Plus Tech 1.0 Tb Flex 12V Aut,Preto,2025,49589,1,4132,90900.0,1345.83,Feira de Santana,Feira de Santana,BA
1217755,Hyundai,Hb20S,Com. Plus Tech 1.0 Tb Flex 12V Aut,Prata,2025,55656,1,4638,90900.0,1345.83,Rio de Janeiro Recreio dos Bandeirantes,Rio de Janeiro,RJ
1216231,Hyundai,Hb20S,Com. Plus Tech 1.0 Tb Flex 12V Aut,Branco,2025,56796,1,4733,90900.0,1345.83,Nova Iguaçu,Nova Iguaçu,RJ
1216908,Hyundai,Hb20S,Com. Plus Tech 1.0 Tb Flex 12V Aut,Cinza,2025,58799,1,4900,90900.0,1345.83,Rio de Janeiro Vila Valqueire,Rio de Janeiro,RJ
1238175,Renault,Kardian,Evolut. Flex 1.0 Tb 12V 5P Aut.,Prata,2025,60647,1,5054,90900.0,1345.83,Salvador Paralela,Salvador,BA
1216187,Hyundai,Hb20S,Com. Plus Tech 1.0 Tb Flex 12V Aut,Branco,2025,57229,1,4769,90900.0,1345.83,Rio de Janeiro Recreio dos Bandeirantes,Rio de Janeiro,RJ
1216342,Hyundai,Hb20S,Com. Plus Tech 1.0 Tb Flex 12V Aut,Prata,2025,58123,1,4844,90900.0,1345.83,Vitória,Vitória,ES
1216838,Hyundai,Hb20S,Com. Plus Tech 1.0 Tb Flex 12V Aut,Prata,2025,56751,1,4729,90900.0,1345.83,Belo Horizonte Antonio Carlos,Belo Horizonte,MG
1261317,Hyundai,Hb20S,Com. Plus Tech 1.0 Tb Flex 12V Aut,Cinza,2025,58609,1,4884,90900.0,1345.83,Curitiba Mario Tourinho,Curitiba,PR
1227549,Renault,Kardian,Evolut. Flex 1.0 Tb 12V 5P Aut.,Cinza,2025,51902,1,4325,91000.0,1347.31,São Paulo Vila Ema,São Paulo,SP
1224731,Renault,Kardian,Evolut. Flex 1.0 Tb 12V 5P Aut.,Prata,2025,54286,1,4524,91000.0,1347.31,Santo André,Santo André,SP
1227727,Renault,Kardian,Evolut. Flex 1.0 Tb 12V 5P Aut.,Cinza,2025,55032,1,4586,91000.0,1347.31,São Bernardo do Campo,São Bernardo do Campo,SP
1237682,Renault,Kardian,Evolut. Flex 1.0 Tb 12V 5P Aut.,Prata,2025,52897,1,4408,91000.0,1347.31,Santo André,Santo André,SP
1227893,Renault,Kardian,Evolut. Flex 1.0 Tb 12V 5P Aut.,Prata,2025,51137,1,4261,91000.0,1347.31,Sorocaba,Sorocaba,SP
